Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
SH.STA.AIRP.MA.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
SH.STA.POIS.P5,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0.2,0,0,0
SH.STA.POIS.P5.FE,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.2,0.2,0,0,0
SH.STA.POIS.P5.MA,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0.1,0.1,0,0,0
SH.STA.WASH.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
SP.DYN.AMRT.FE,70.337,69.158,66.885,64.675,64.134,63.354,62.08,61.736,60.737,58.657,57.71,56.008,55.294,54.726,54.228,53.275,52.91,51.099,51.743,49.597,50.173,49.545,48.026,0,0
SP.DYN.AMRT.MA,144.281,140.48,135.199,129.383,126.811,125.456,121.87,120.763,119.369,113.98,111.806,108.484,106.198,104.309,103.586,101.933,98.648,95.548,94.684,91.119,92.451,89.99,86.511,0,0
SP.DYN.IMRT.IN,5.3,5,4.8,4.7,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,0
SP.DYN.IMRT.FE.IN,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3,0,0,2.8,0
SP.DYN.IMRT.MA.IN,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,3.5,0,0,3.3,0
SH.DYN.NMRT,3.1,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,0
SH.DYN.MORT,6.5,6.2,5.9,5.7,5.5,5.4,5.2,5.1,5,4.9,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,4,3.9,3.9,3.8,3.7,3.7,0
SH.DYN.MORT.FE,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,3.5,0,0,3.3,0
SH.DYN.MORT.MA,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,4.2,0,0,4,0
SG.MMR.LEVE.EP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.POV.MDIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,19.9,19.6,20.3,20.6,20,19.7,19,18.7,0
SI.POV.MDIM.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,19.9,18.4,19.4,19.6,18.5,19.3,18,17.3,0
SI.POV.MDIM.FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,21.3,21.1,21.9,21.8,21.1,21.2,20.3,19.8,0
SI.POV.MDIM.HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.POV.MDIM.MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,18.5,18.1,18.8,19.5,18.8,18.1,17.6,17.6,0
SI.POV.MDIM.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.POV.MDIM.17.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.POV.MDIM.IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.TDS.MLAT.PG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.TDS.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY.GDP.NGAS.RT.ZS,0.0100402491373366,0.0141987894260031,0.0158778116212038,0.00634925445720123,0.00536248450368931,0.0299162242316211,0.0561400122476749,0.0407739620064704,0.0370833789942544,0.0267845376402802,0.0266334452070524,0.0498487205056347,0.0465409064954076,0.0553671295819475,0.0495714747535269,0.0342060069237598,0.0450263281483093,0.0473105902913921,0.0391282412044458,0.0236293965910502,0.0173993442259619,0.00970322133189889,0.0129642461984267,0,0
GC.AST.TOTL.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC.AST.TOTL.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT.PRI.MRCH.XD.WD,0,0,0,0,0,100,99.59447794,101.3353289,101.9019206,100.1762316,97.29800973,95.0590753,95.0396882,93.06328939,98.52023512,96.02141222,93.1867196,92.59415204,94.55318432,97.07148096,99.84271789,102.0921799,100.2702736,99.08254332,0
DC.DAC.AUSL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.AUTL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.BELL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.CANL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.CZEL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.DNKL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.CECL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.FINL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.FRAL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.DEUL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.GRCL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.HUNL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.ISLL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.IRLL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.ITAL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.JPNL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.KORL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.LUXL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.NLDL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.NZLL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.NORL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.POLL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.PRTL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.SVKL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.SVNL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.ESPL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.SWEL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.CHEL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.TOTL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.GBRL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC.DAC.USAL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BN.TRF.KOGT.CD,-3119798453.66425,-3007163429.11103,-533279539.382658,-541159420.903339,-973822366.520149,4659840536.63791,-2880447378.10814,-3964977928.86177,7040955192.3926,-186180959.74026,-2993023965.52934,-1714537854.91984,-2314920943.30257,-1216764111.4003,-2597448679.90669,1615143089.17749,604272505.83739,-608749373.39019,-823927008.346131,4039414438.48145,-18714642.8323226,2354084981.82936,-3534522529.01098,759075978.012831,0
FM.AST.DOMS.CN,0,0,0,0,0,0,3,04235E+12,3,05102E+12,3,04328E+12,3,0464E+12,3,0509E+12,3,04808E+12,3,02794E+12,3,13257E+12,3,16025E+12,4,25188E+12,4,37816E+12,4,3284E+12,3,86874E+12,4,09824E+12,4,08893E+12,4,20556E+12,4,19623E+12,4,26242E+12,4,65724E+12
BN.KAC.EOMS.CD,-2541328346.06183,-950022956.449943,3744185083.00013,-420695046.568796,39055776019.5606,-11105864290.9867,10957096375.7771,-26188558142.2048,11840631690.7437,11323516418.1098,-9684894919.75387,25003975891.8711,19885766138.6787,-32240945237.271,-13889987268.9986,-74043351489.1774,-64765303659.1586,-56787274431.8457,56254593392.3873,35367976389.8064,-29151542431.1202,-8694449265.11547,36197566141.2584,-12732866526.0165,0
BN.FIN.TOTL.CD,-37851008125.9261,-20975472895.6837,-8309303972.63757,-16597039408.1383,6698385344.46893,-40349990002.6379,978949113.636211,9566981856.63024,54866847627.8503,138642130944.806,120408012952.85,196774657010.787,253350700964.826,179790818739.191,184648762253.237,123742424000.722,167810721604.207,194154810684.904,300817608470.803,318065564117.617,259450485246.314,288739678032.095,319882004547.589,281097624466.786,0
DT.NFL.BLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.MIBR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.MIDA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.IMFC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.IMFN.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.MOTH.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.RDBC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.RDBN.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.AST.NFRG.CN,0,0,0,0,0,0,265798799429.22,405595721864.39,527095282660.6,685095215692.06,906728848240.13,1157017600088.35,1448236367607.71,1562215032989.8,1511299435641.33,1454108187337.99,1624030166650.32,1647238417058.35,1603079051198.31,1681632269975.78,1686751791104.02,1666811573884.91,1644852041571.09,1731079714462.02,1834272423675.32
GC.LBL.TOTL.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC.LBL.TOTL.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE.PRM.NINT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE.PRM.NINT.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE.PRM.NINT.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC.NFN.TOTL.GD.ZS,0.639082832633312,0.609054500420859,0.520877303375892,0.584958284621583,0.634723855837595,-1.81156130310432,0.592586575278246,0.566195484327011,0.626023094469336,0.559810772860306,0.635440012137206,0.647481373454408,0.537906805251173,0.591156427241183,0.744342785773103,0.539835382157023,0.716215169728111,0.742370160771731,0.66515740774742,0.600072377359298,0.635923945444076,0.657096153793188,0,0,0
GC.NFN.TOTL.CN,12108127255.354,11702251360.1863,10215185235.1563,11783516677.0741,13072010866.2041,-38207458287.6428,12874180382.55,12445656180.0889,13844938950.3555,12665830698.119,14540837341.7369,15442948741.9864,13445249550.6557,15053739304.054,18204614814.4885,13843538540.0347,19291685325.7285,20380362260.6824,18699902782.7071,17566698796.5293,19268940693.7173,20594050556.0323,0,0,0
GC.NLD.TOTL.GD.ZS,-7.87233256448557,-2.15537790546378,-1.53282512811361,-1.73906136754004,-1.18801833472527,-1.12261686319692,-1.37069973395196,-1.94033992684658,-1.62911415871982,-1.82601700758446,-2.1975606451923,-1.16926895533902,-0.166069892580665,-0.295936760010838,-2.18217055848356,-3.26286850725316,-0.450222011018875,0.169671184674955,0.155725896811141,0.644865974592048,0.647245773199959,0.705561405188092,0.587089636639866,1.07464186079889,0
GC.NLD.TOTL.CN,-1,4915E+11,-41413000000,-30061000000,-35032000000,-24467000000,-23677000000,-29779000000,-42651000000,-36029000000,-41314000000,-50287000000,-27888000000,-4151000000,-7536000000,-53370000000,-83673000000,-12127000000,4658000000,4378000000,18878000000,19612000000,22113000000,19051000000,35940000000,0
SM.POP.NETM,0,0,715944,0,0,0,0,824445,0,0,0,0,43087,0,0,0,0,1938576,0,0,0,0,2719112,0,0
DC.ODA.TLDC.GN.ZS,0.0444717143207756,0.0465821077914964,0.0377211110057825,0.0411516447399135,0.0369760644231236,0.0355446279806891,0.0325398064994707,0.0411764140852037,0.0648548630880039,0.0351805960961099,0.0367539687409592,0.0417510283857246,0.0378304076878834,0.0481455138215697,0.048232684485956,0.052575847715897,0.0531612918892976,0.0672891810151888,0.0477093409180383,0.0570630825279722,0.0467365469184769,0.0591819778477905,0,0,0
DC.ODA.TLDC.CD,1087200000,1105440000,795840000,881460000,772920000,661970000,599090000,818340000,1549160000,960130000,1028330000,1223640000,1267430000,1758280000,1641530000,1765490000,1936950000,2342070000,1782310000,2257560000,1602640000,2093400000,0,0,0
DC.ODA.TOTL.GN.ZS,0.308,0.32,0.278,0.261,0.264,0.27,0.271,0.268,0.284,0.276,0.36,0.356,0.367,0.383,0.355,0.387,0.387,0.372,0.381,0.419,0.523,0.699,0,0,0
DC.ODA.TOTL.KD,7504855000,7912950000,7007759000,6734644000,6922101000,7331212000,7389415000,7393454000,7763891000,7756381000,10311472000,10534672000,11187687000,11978261000,10533961000,11817097000,12086286000,11822864000,12342802000,14121837000,17940210000,24473199000,0,0,0
DC.ODA.TOTL.CD,7523580000,7600890000,5856780000,5580680000,5515330000,5030000000,4989500000,5324430000,6784180000,7534210000,10082160000,10434810000,12290700000,13980870000,12079150000,12985360000,14092940000,12939490000,14228260000,16566200000,17940210000,24735700000,0,0,0
DT.ODA.ODAT.XP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.GI.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.MP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.PC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.OATL.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.OATL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ALLD.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.ODA.ODAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.FAOG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.IAEA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.IFAD.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.ILOG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNAI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNDP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNEC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNEP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNFP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNCR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNCF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNPB.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNRW.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNTA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.UNWT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.WFPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.WHOL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BN.GSR.FCTY.CD,-2425022209.05158,1908631330.99824,-2578359059.6241,-10759194855.2959,-14954911578.8279,-10009150685.8222,-12637295394.5004,-21123280725.4375,-23725947693.5394,18557264888.7807,23611400319.2663,51120962615.6485,49401389352.7303,33196539491.1245,76991798049.8284,68901890238.3839,95281767036.2216,84480155296.9015,84508661509.4684,75627433336.1594,76824542774.2503,83756686578.2431,85951416268.5889,105212840011.172,0
NY.GSR.NFCY.KN,-3202261700,338400000,-4561570600,-14014188600,-17292950100,-14295282600,-18149949500,-27496374200,-26272816200,15805529600,21638647000,45739421800,40486324000,26545046700,60284126500,55446058400,72816968600,68485266300,66581386700,59127160300,68953000000,76704247100,81401706700,89945325600,0
NY.GSR.NFCY.CN,-2594000000,276000000,-3745000000,-11525000000,-14246000000,-11864000000,-15260000000,-23319000000,-22464000000,13667000000,18893000000,40339000000,36295000000,24175000000,55144000000,51440000000,68975000000,65870000000,65099000000,58652000000,68953000000,77163000000,83036000000,93538000000,0
NY.GSR.NFCY.CD,-3540330285.24635,358721081.3621,-4224001804.64697,-12809825497.388,-15177924568.5063,-10930532522.5723,-13655480984.34,-21945228684.3591,-25354401805.8691,16969207847.0325,23495833851.511,50607201104.002,49678346564.4676,35410868609.9312,76610169491.5254,68128394030.6279,95884473845.0691,84633870663.2367,86434583244.8487,77815587374.6602,76473481586.0819,85353984169.78,93572505425.4464,110410180321.018,0
BN.TRF.CURR.CD,-40302124917.057,-36698225794.8472,-32665941330.2325,-32491700726.4075,-28554239922.9304,-27754667103.9829,-26150960553.7851,-27565036175.3473,-34991833212.8563,-37225896193.0736,-39293130315.4513,-40119606190.967,-45753753443.5654,-49452783073.685,-48625176997.6651,-52955495043.5787,-48048804217.4107,-49918771966.8022,-57702885467.5508,-54708975922.503,-43242451680.7268,-45083043351.5778,-56347700950.9074,-57242795814.295,0
NY.TRF.NCTR.KN,-16958127654.6389,-12722671121.92,-16531902227.7528,-23067730609.379,-25181333433.8566,-22810275204.1026,-24777633825.3961,-29476048941.9379,-18457775994.4121,18926285669.627,25190000000,46983405922.4686,41030948991.888,28062143984.9624,57008956658.7482,51797940072.1443,55513667005.1726,59022101461.7462,69079320526.0082,0,0,0,0,0,0
NY.TRF.NCTR.CN,-28261000000,-26888000000,-27500000000,-27696000000,-25916000000,-28830000000,-27331000000,-27899000000,-29427000000,-28430000000,-30218000000,-29547000000,-31806000000,-34892000000,-32012000000,-35860000000,-32615000000,-35333000000,-42199000000,-36186000000,-36898000000,-36873000000,-45597000000,-43772000000,0
NY.TRF.NCTR.CD,-38571038624.2664,-34946711723.4208,-31017369727.0471,-30783594531.5105,-27611336032.3887,-26561636263.1288,-24457270693.5123,-26255411255.4113,-33213318284.4244,-35299230196.1758,-37579902997.1397,-37068121942.0399,-43534081576.7862,-51108832576.5343,-44473464851.3476,-47493861001.9113,-45339211518.0418,-45398034797.9982,-56029324234.6176,-48009187150.301,-40922345997.4657,-40787131893.4243,-51382840332.9168,-51667497840.5737,0
BN.GSR.MRCH.CD,69334478191.0834,76382263425.8898,75497327978.1852,79814569861.2546,72239811973.6997,59359061174.3914,90625152439.9537,134232745910.029,147003919602.123,189629803286.472,195440968144.337,202361356854.701,276455098541.783,273317525153.446,197429649537.693,213267597573.016,226801915043.073,256215564157.46,270629120402.283,291485567739.164,275591821307.303,279767661496.885,285496380164.718,268199803250.816,0
BN.GSR.GNFS.CD,10536526921.2969,17771988928.428,23724027126.5293,27613383077.26,12122420801.9048,3860821676.77734,31688742577.8587,88407039414.2471,94700843752.4083,146173333719.878,148768921205.087,162485018347.215,232132346346.872,229505023350.861,172768389044.029,180221496028.283,184738770104.342,216988154466.291,218578561587.679,257742336752.941,255037515083.687,256401984889.053,257614030898.224,245103675131.951,0
IC.BUS.NDNS.ZS,0,0,0,0,0,0,0,0,0,0,0,1.19462796174533,1.19687192101115,1.21189026172738,1.37013245205753,1.3729515404683,1.3480630923825,1.31115574127341,1.29269339420206,1.26819028599479,1.29550739530008,1.31321109675261,1.33275705077594,1.35311436795921,0
IC.BUS.NREG,0,0,0,0,0,0,0,0,0,0,0,65447,65292,65812,74055,73966,71190,69332,68526,67458,69384,70720,71801,72844,0
SH.VAC.TTNS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN.ATM.NOXE.ZG,3.27095674613034,5.59645704471847,6.75375850540292,-17.7500839098046,-24.5134321071604,-24.1607929803455,-28.7529477405378,-29.0877151687132,-28.3554114195795,-27.1061360951646,-27.9164650651881,-28.110002484602,-29.4486363022148,-29.9024030896244,-26.227807491293,-40.3120137045416,-39.6358702913218,-38.9597268781021,0,0,0,0,0,0,0
EN.ATM.NOXE.KT.CE,73444.27,75098.12,75921.17,58494.52,53684.56,53935.35,50669.5,50431.42,50952.22,51840.68,51264.39,51126.75,50174.74,49852.03,52465.33,42448.92,42929.7798754567,43410.6397509133,0,0,0,0,0,0,0
EN.ATM.NOXE.EG.ZS,9.49070478690849,9.10446343477041,8.78362874887202,11.4022738960846,11.9251601030166,11.4918699887921,12.0418532272866,11.7330271941579,11.6226780521045,11.5907894012964,10.9620294009155,11.0675804759739,11.1487212549582,11.3550126544496,0,0,0,0,0,0,0,0,0,0,0
EN.ATM.NOXE.EG.KT.CE,6970.3788486,6837.2808756,6668.6337146,6669.7053846,6401.9697306,6198.1803,6101.546821,5917.132223,5922.012491,6008.744043,5619.617504,5658.494201,5593.841903,5660.704315,0,0,0,0,0,0,0,0,0,0,0
SG.NOD.CONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG.JOB.NOPN.EQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
SH.DTH.0514,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,692,0,0,0,0,577,0,0,535,0
SH.DTH.IMRT,4142,3934,3753,3589,3439,3300,3169,3045,2929,2819,2714,2618,2531,2456,2393,2346,2317,2306,2311,2330,2357,2382,2394,2385,0
SH.MMR.DTHS,0,0,0,0,0,53,50,49,46,43,42,40,39,39,39,38,38,37,37,36,38,37,53,0,0
SH.DTH.NMRT,2419,2352,2276,2194,2125,2073,2023,1965,1903,1852,1813,1770,1710,1644,1592,1566,1562,1573,1595,1627,1662,1692,1703,1694,0
SH.UHC.NOP1.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.UHC.NOP2.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.UHC.OOPC.10.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.UHC.OOPC.25.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.SGR.PROC.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.DTH.MORT,5105,4843,4616,4412,4226,4054,3892,3738,3591,3449,3314,3189,3075,2975,2890,2824,2779,2754,2749,2762,2787,2809,2819,2807,0
SH.MED.NUMW.P3,0,0,0,0,0,10.2947,10.3862,10.5108,10.7211,10.8272,10.9923,11.1204,11.2946,11.5215,11.8171,11.9143,12.0585,12.1523,12.5286,12.7562,12.9115,13.1397,13.2352,0,0
PA.NUS.FCRF,1.4331325,1.50477416666667,1.73405583333333,1.7596676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
